id	gene_ontology_i_ds
g9132	GO:0005516; GO:0005737; GO:0005829; GO:0005955; GO:0006470; GO:0008544; GO:0016311; GO:0023057; GO:0030018; GO:0030216; GO:0033173; GO:0033192; GO:0042104; GO:0042383; GO:0043197; GO:0045669; GO:0045672; GO:0046872; GO:0046878; GO:0048741; GO:0050804; GO:0051592; GO:0061006; GO:0090193; GO:0097205; GO:0097720
g8450	GO:0005737; GO:0005886; GO:0007409; GO:0036099
g7824	GO:0001891; GO:0002102; GO:0005543; GO:0005576; GO:0005886; GO:0005938; GO:0006911; GO:0030054; GO:0034774; GO:0042995; GO:0060326; GO:0071800; GO:0097320; GO:1904813
g9158	GO:0004722; GO:0005516; GO:0005737; GO:0005955; GO:0030431; GO:0033192; GO:0046872; GO:0097720
g9107	GO:0004161; GO:0004311; GO:0004337; GO:0005737; GO:0033384; GO:0045337; GO:0046872
g8440	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g8986	GO:0003964; GO:0006313
g9143	GO:0004723; GO:0005516; GO:0005737; GO:0005829; GO:0005955; GO:0006470; GO:0007420; GO:0008287; GO:0033173; GO:0033192; GO:0046872; GO:0070886; GO:0097720; GO:0098793; GO:0098978; GO:1900244; GO:1901386; GO:1901387; GO:1905665; GO:1905949
g2462	GO:0003964; GO:0006310; GO:0009036; GO:0032197; GO:0032199; GO:0046872; GO:0090305
g3906	GO:0005829; GO:0016020
g1830	GO:0003964
g6114	GO:0003964
g3985	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g5914	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g3935	GO:0000122; GO:0001649; GO:0001894; GO:0001933; GO:0003015; GO:0003713; GO:0003714; GO:0005634; GO:0005654; GO:0005667; GO:0005737; GO:0005829; GO:0005886; GO:0006355; GO:0006469; GO:0008284; GO:0010718; GO:0016567; GO:0016604; GO:0017145; GO:0031146; GO:0032835; GO:0035264; GO:0035329; GO:0042803; GO:0045599; GO:0045669; GO:0045944; GO:0048762; GO:0060271; GO:0060390; GO:0060828; GO:0060993; GO:0072307; GO:0090090; GO:1900182
g3939	GO:0003964; GO:0006313
g3986	GO:0000146; GO:0005516; GO:0005524; GO:0005703; GO:0005863; GO:0006936; GO:0007298; GO:0007427; GO:0007517; GO:0007527; GO:0008307; GO:0016459; GO:0030017; GO:0030239; GO:0030241; GO:0031033; GO:0031672; GO:0040011; GO:0042692; GO:0042803; GO:0043520; GO:0045214; GO:0050821; GO:0051015; GO:0060361; GO:0071689
g5146	GO:0000226; GO:0000287; GO:0000422; GO:0001764; GO:0003723; GO:0004674; GO:0004712; GO:0005524; GO:0005654; GO:0005737; GO:0005739; GO:0005884; GO:0005886; GO:0006468; GO:0008289; GO:0010976; GO:0016020; GO:0016055; GO:0016328; GO:0018105; GO:0018107; GO:0030010; GO:0030295; GO:0030425; GO:0032147; GO:0035556; GO:0045197; GO:0045296; GO:0046777; GO:0048156; GO:0050321; GO:0050770; GO:0051493; GO:0051646; GO:0061564; GO:0070507; GO:0071963; GO:0097427; GO:0106310; GO:1904526
g6629	GO:0003964
g183	GO:0003964; GO:0006313
g3480	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g698	GO:0003964; GO:0006313
g8140	GO:0004672; GO:0004693; GO:0004712; GO:0005524; GO:0005634; GO:0006468; GO:0008353; GO:0016592; GO:0106310
g3991	GO:0000146; GO:0005516; GO:0005524; GO:0005703; GO:0005863; GO:0006936; GO:0007298; GO:0007427; GO:0007517; GO:0007527; GO:0008307; GO:0016459; GO:0030017; GO:0030239; GO:0030241; GO:0031033; GO:0031672; GO:0040011; GO:0042692; GO:0042803; GO:0043520; GO:0045214; GO:0050821; GO:0051015; GO:0060361; GO:0071689
g8441	GO:0003964
g8926	GO:0003779; GO:0016567; GO:0045886
g5823	GO:0000139; GO:0005524; GO:0005654; GO:0005794; GO:0016021; GO:0016301; GO:0016773; GO:0030166; GO:0046872
g991	GO:0005509; GO:0005516; GO:0005886; GO:0030036; GO:0030054; GO:0030864; GO:0042995; GO:0043034; GO:0051015; GO:0051693
g6786	GO:0000209; GO:0004842; GO:0016567; GO:0017148; GO:0030371; GO:0043161; GO:0046872; GO:0061630
g3687	GO:0005794; GO:0005802; GO:0005829; GO:0007420; GO:0016192; GO:0031175; GO:0031410; GO:0032680; GO:0032755; GO:0042147; GO:0050727; GO:0099041; GO:1990403
g4190	GO:0005886; GO:0016021
g7851	GO:0001725; GO:0004672; GO:0004687; GO:0005516; GO:0005524; GO:0005737; GO:0005829; GO:0014820; GO:0030027; GO:0032154; GO:0046872
g9114	GO:0003964; GO:0006313
g5530	GO:0003677; GO:0004519; GO:0005634; GO:0006310; GO:0015074; GO:0046872
g703	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
g1297	GO:0003964; GO:0006313
g995	GO:0005509; GO:0005516; GO:0005829; GO:0005886; GO:0005916; GO:0015630; GO:0016020; GO:0016328; GO:0019905; GO:0030018; GO:0030036; GO:0030054; GO:0030507; GO:0030863; GO:0030864; GO:0031532; GO:0032437; GO:0032991; GO:0033010; GO:0033270; GO:0042995; GO:0043209; GO:0043231; GO:0044877; GO:0051015; GO:0051693
g3988	GO:0000146; GO:0005516; GO:0005524; GO:0005703; GO:0005863; GO:0006936; GO:0007298; GO:0007427; GO:0007517; GO:0007527; GO:0008307; GO:0016459; GO:0030017; GO:0030239; GO:0030241; GO:0031033; GO:0031672; GO:0040011; GO:0042692; GO:0042803; GO:0043520; GO:0045214; GO:0050821; GO:0051015; GO:0060361; GO:0071689
g993	GO:0003779; GO:0005509; GO:0005516; GO:0005794; GO:0005886; GO:0005938; GO:0007009; GO:0007026; GO:0007274; GO:0007294; GO:0007308; GO:0007417; GO:0008017; GO:0008360; GO:0016199; GO:0016323; GO:0016324; GO:0016328; GO:0030036; GO:0030054; GO:0030727; GO:0030864; GO:0031594; GO:0035332; GO:0042062; GO:0042995; GO:0045169; GO:0045170; GO:0045478; GO:0048790; GO:0050807; GO:0051015; GO:0051693
g1260	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g5497	GO:0003964
g8211	GO:0000398; GO:0061632; GO:0071014
g1662	GO:0003677; GO:0003899; GO:0005634; GO:0005665; GO:0005700; GO:0005703; GO:0006366; GO:0046872
g687	GO:0001725; GO:0003779; GO:0004672; GO:0004687; GO:0005516; GO:0005524; GO:0005737; GO:0005886; GO:0005911; GO:0006939; GO:0014820; GO:0015629; GO:0019899; GO:0030027; GO:0030335; GO:0032060; GO:0032154; GO:0035865; GO:0046872; GO:0051928; GO:0060414; GO:0071277; GO:0071466; GO:0071476; GO:0090303
g2750	GO:0005524; GO:0005737; GO:0005739; GO:0006123; GO:0007005; GO:0016887; GO:0031966; GO:0035694
g667	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
g3685	GO:0005802; GO:0005829; GO:0007420; GO:0031410; GO:0042147; GO:0099041; GO:1990403
g4022	GO:0003964; GO:0006313
g5435	GO:0001640; GO:0001641; GO:0004930; GO:0005886; GO:0005887; GO:0007216; GO:0007528; GO:0007612; GO:0007614; GO:0007616; GO:0008049; GO:0008066; GO:0015485; GO:0016021; GO:0016595; GO:0038038; GO:0045121; GO:0051966; GO:0072553
g870	GO:0000978; GO:0000981; GO:0005634; GO:0006357; GO:0046872; GO:1990837
g1663	GO:0003677; GO:0003899; GO:0005634; GO:0005665; GO:0005700; GO:0005703; GO:0006366; GO:0046872
g8409	GO:0003964; GO:0006313
g8036	GO:0001525; GO:0001933; GO:0004830; GO:0005524; GO:0005634; GO:0005737; GO:0005829; GO:0006412; GO:0006436; GO:0006469; GO:0008285; GO:0010628; GO:0010835; GO:0019210; GO:0019901; GO:0019904; GO:0031334; GO:0032991; GO:0042803; GO:0045765; GO:0070062
g5697	GO:0003964; GO:0006313
g4094	GO:0001525; GO:0004177; GO:0005886; GO:0008237; GO:0008270; GO:0016021; GO:0030154
g8219	GO:0000398; GO:0061632; GO:0071014
g1760	GO:0003921; GO:0003922; GO:0005524; GO:0005829; GO:0006177; GO:0006541; GO:0016462; GO:0032263
g3814	GO:0000978; GO:0000981; GO:0005634; GO:0006357; GO:0046872; GO:0071333
g2771	GO:0003344; GO:0005178; GO:0005886; GO:0005887; GO:0005925; GO:0005927; GO:0006930; GO:0007015; GO:0007157; GO:0007160; GO:0007229; GO:0007298; GO:0007377; GO:0007391; GO:0007411; GO:0007417; GO:0007419; GO:0007431; GO:0007476; GO:0007494; GO:0007508; GO:0007517; GO:0007601; GO:0007608; GO:0007629; GO:0008305; GO:0008340; GO:0008360; GO:0009925; GO:0016203; GO:0016324; GO:0016328; GO:0016339; GO:0016340; GO:0016477; GO:0021551; GO:0030336; GO:0030425; GO:0030718; GO:0031252; GO:0031589; GO:0033627; GO:0034446; GO:0035001; GO:0035099; GO:0035160; GO:0042734; GO:0043034; GO:0045211; GO:0045214; GO:0046982; GO:0048803; GO:0051492; GO:0090129
g1103	GO:0000978; GO:0000981; GO:0001227; GO:0005634; GO:0005654; GO:0006355; GO:0046872
g7734	GO:0000027; GO:0000956; GO:0003723; GO:0005730; GO:0005737; GO:0006364; GO:0030687; GO:0042273
g429	GO:0003964; GO:0006310; GO:0009036; GO:0032197; GO:0032199; GO:0046872; GO:0090305
g4099	GO:0003964; GO:0006313
g432	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g8168	GO:0016180; GO:0032039
g1759	GO:0003921; GO:0003922; GO:0005524; GO:0005829; GO:0006177; GO:0006541; GO:0016462; GO:0032263
g4093	GO:0001525; GO:0004177; GO:0005886; GO:0008237; GO:0008270; GO:0016021; GO:0030154
g834	GO:0003964
g5935	GO:0000049; GO:0001680; GO:0005524; GO:0005739; GO:0008033; GO:0009022; GO:0016437; GO:0052927; GO:0052928; GO:0052929; GO:1990180
g5819	GO:0003964; GO:0006313
g2054	GO:0001889; GO:0001942; GO:0003007; GO:0003229; GO:0003231; GO:0003417; GO:0003690; GO:0004175; GO:0004222; GO:0005635; GO:0005637; GO:0006281; GO:0006325; GO:0006355; GO:0006925; GO:0006974; GO:0006997; GO:0006998; GO:0007346; GO:0007628; GO:0008016; GO:0008340; GO:0008360; GO:0008544; GO:0010506; GO:0010628; GO:0010629; GO:0010906; GO:0016020; GO:0016485; GO:0019216; GO:0030176; GO:0030282; GO:0030327; GO:0030500; GO:0032006; GO:0032350; GO:0032991; GO:0035264; GO:0040014; GO:0043007; GO:0043516; GO:0043969; GO:0043979; GO:0044029; GO:0044030; GO:0044255; GO:0046872; GO:0048145; GO:0048538; GO:0050688; GO:0050905; GO:0051276; GO:0055013; GO:0060307; GO:0060993; GO:0061337; GO:0061762; GO:0070302; GO:0071480; GO:0071586; GO:0072423; GO:0090239; GO:1903025; GO:1903463; GO:1903522; GO:1903799; GO:1990036; GO:1990164; GO:2000618; GO:2000730; GO:2000772
g1914	GO:0003964; GO:0046872
g7607	GO:0000049; GO:0001525; GO:0001937; GO:0005125; GO:0005615; GO:0005634; GO:0005783; GO:0005794; GO:0005829; GO:0006412; GO:0006915; GO:0006954; GO:0007267; GO:0009986; GO:0017101; GO:0042803; GO:0050900; GO:0051020; GO:0070094
g4228	GO:0005385; GO:0005794; GO:0006882; GO:0016021
g6650	GO:0003964
g4110	GO:0003925; GO:0005525; GO:0005634; GO:0005886; GO:0005912; GO:0005938; GO:0006909; GO:0007266; GO:0007274; GO:0007286; GO:0007391; GO:0008045; GO:0008360; GO:0008582; GO:0010592; GO:0016028; GO:0016318; GO:0019901; GO:0030011; GO:0030027; GO:0030031; GO:0030041; GO:0030426; GO:0030833; GO:0030866; GO:0031532; GO:0032794; GO:0035011; GO:0035099; GO:0035147; GO:0035318; GO:0042060; GO:0045177; GO:0045185; GO:0045200; GO:0045202; GO:0045860; GO:0046330; GO:0046843; GO:0046928; GO:0048010; GO:0048675; GO:0048813; GO:0050770; GO:0050975; GO:0051491; GO:0051601; GO:0072659; GO:0090303; GO:0097206
g5082	GO:0003924; GO:0005200; GO:0005525; GO:0005737; GO:0005874; GO:0007017
g7730	GO:0003964; GO:0006313
g6608	GO:0000077; GO:0005634; GO:0005700; GO:0006325; GO:0007049; GO:0016571; GO:0030261; GO:0034771; GO:0042799; GO:0051301
g4316	GO:0003964; GO:0006310; GO:0009036; GO:0032197; GO:0032199; GO:0046872; GO:0090305
g3875	GO:0000139; GO:0005080; GO:0005198; GO:0005794; GO:0005829; GO:0006886; GO:0006888; GO:0006890; GO:0006891; GO:0030126; GO:1901998
g8710	GO:0000972; GO:0005635; GO:0005737; GO:0006405; GO:0006406; GO:0006606; GO:0006998; GO:0017056; GO:0031965; GO:0036228; GO:0044611; GO:0086014
g4092	GO:0004177; GO:0005886; GO:0008237; GO:0008270; GO:0031225
g8300	GO:0003924; GO:0005525; GO:0005737; GO:0007249
g415	GO:0003964; GO:0006313
g99	GO:0003964
g2588	GO:0003964
g2863	GO:0003723; GO:0005634; GO:0005737; GO:0006406; GO:0016607
g6876	GO:0003746; GO:0005759; GO:0006414; GO:0070125
g4809	GO:0005634; GO:0016180; GO:0032039; GO:0034472
g1279	GO:0003964; GO:0004190; GO:0004519; GO:0046872
g2064	GO:0002039; GO:0005654; GO:0005737; GO:0006915; GO:0007049; GO:0008537; GO:0010950; GO:0061133; GO:0061136; GO:0097371; GO:2000045; GO:2001237
g4573	GO:0016021; GO:0071782; GO:0090158
g4127	GO:0000387; GO:0000398; GO:0003723; GO:0005681; GO:0005685; GO:0005829; GO:0030532; GO:0071011; GO:0071013
g8406	GO:0004722; GO:0005096; GO:0005739; GO:0005741; GO:0016021; GO:0016311; GO:0016791; GO:0035970; GO:0044877; GO:0070266; GO:0090141; GO:0120163
g5394	GO:0001676; GO:0001701; GO:0004095; GO:0005654; GO:0005730; GO:0005739; GO:0005743; GO:0006635; GO:0006853; GO:0008458; GO:0009437; GO:0016746; GO:0120162
g6993	GO:0003964; GO:0006310; GO:0009036; GO:0032197; GO:0032199; GO:0046872; GO:0090305
g8432	GO:0004722; GO:0005096; GO:0005739; GO:0005741; GO:0016021; GO:0016311; GO:0016791; GO:0035970; GO:0044877; GO:0070266; GO:0090141; GO:0120163
g4210	GO:0005743; GO:0042719; GO:0045039; GO:0046872; GO:0051082
g5395	GO:0004095; GO:0005739; GO:0005743; GO:0006635; GO:0008458
g2702	GO:0003964; GO:0006313
g2538	GO:0001649; GO:0005765; GO:0005829; GO:0005886; GO:0006898; GO:0007032; GO:0010008; GO:0015031; GO:0016020; GO:0030667; GO:0031901; GO:0035577; GO:0043231; GO:0070062; GO:1902954; GO:2000641
g3916	GO:0004596; GO:0005634; GO:0005737; GO:0017196; GO:0031416
g3674	GO:0003964; GO:0046872
g5098	GO:0003964; GO:0006313
g444	GO:0003682; GO:0005634; GO:0006338; GO:0006357; GO:0007399; GO:0016358; GO:0016514; GO:0021510; GO:0035267; GO:0042551; GO:0043967; GO:0071565
g6977	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g8772	GO:0003964; GO:0006310; GO:0009036; GO:0032197; GO:0032199; GO:0046872; GO:0090305
g4575	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g2886	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g2678	GO:0003964; GO:0006313
g2059	GO:0002039; GO:0005654; GO:0005737; GO:0006915; GO:0007049; GO:0008537; GO:0010950; GO:0061133; GO:0061136; GO:0097371; GO:2000045; GO:2001237
g1764	GO:0003921; GO:0003922; GO:0005524; GO:0005829; GO:0006177; GO:0006541; GO:0009410; GO:0016462; GO:0019899; GO:0032263; GO:1901367
g5975	GO:0005654
g9183	GO:0003964
g442	GO:0000723; GO:0000776; GO:0000785; GO:0000786; GO:0001825; GO:0003407; GO:0003682; GO:0005634; GO:0005654; GO:0005886; GO:0006275; GO:0006281; GO:0006282; GO:0006310; GO:0006338; GO:0006355; GO:0006357; GO:0007399; GO:0008284; GO:0016363; GO:0016514; GO:0016573; GO:0016586; GO:0021510; GO:0030071; GO:0031011; GO:0033044; GO:0035060; GO:0035267; GO:0040008; GO:0042766; GO:0042981; GO:0043486; GO:0043967; GO:0043968; GO:0045582; GO:0045596; GO:0045597; GO:0045663; GO:0045739; GO:0045893; GO:0045995; GO:0051726; GO:0060382; GO:0070316; GO:0071564; GO:0140288; GO:1902459; GO:1904507; GO:1905168; GO:2000045; GO:2000779; GO:2000781; GO:2000819
g7548	GO:0000309; GO:0004515; GO:0005524; GO:0005634; GO:0005654; GO:0005737; GO:0009435; GO:0009611; GO:0016604; GO:0042802; GO:0043410; GO:0043524; GO:1901215; GO:1902511; GO:1990966
g3877	GO:0000139; GO:0005080; GO:0005198; GO:0005794; GO:0005829; GO:0006886; GO:0006888; GO:0006890; GO:0006891; GO:0030126; GO:1901998
g314	GO:0003964; GO:0006310; GO:0009036; GO:0032197; GO:0032199; GO:0046872; GO:0090305
g2317	GO:0003964
g2721	GO:0000380; GO:0003723; GO:0005634; GO:0007530; GO:1990904
g5770	GO:0003964
g6857	GO:0000122; GO:0003677; GO:0003714; GO:0005634; GO:0006325; GO:0006357; GO:0045892; GO:0046966; GO:0048511
g1014	GO:0003964
g7890	GO:0003676; GO:0008270; GO:0015074
g3785	GO:0003964; GO:0006310; GO:0009036; GO:0032197; GO:0032199; GO:0046872; GO:0090305
g612	GO:0003964; GO:0006313
g5295	GO:0004622; GO:0005737; GO:0005783; GO:0005789; GO:0005886; GO:0006643; GO:0006644; GO:0007272; GO:0007608; GO:0016021; GO:0016042; GO:0034236; GO:0034349; GO:0045494; GO:0046470; GO:0051402; GO:0061024; GO:0072657; GO:0102545; GO:2000480
g3819	GO:0000976; GO:0000978; GO:0000981; GO:0003677; GO:0005634; GO:0006355; GO:0046872; GO:0060041
g874	GO:0005634; GO:0005694; GO:0006357; GO:0043035; GO:0046872
g463	GO:0003964
g483	GO:0001067; GO:0003680; GO:0005634; GO:0006355; GO:0007049; GO:0046872
g5403	GO:0003723; GO:0005634
g5769	GO:0003964
g859	GO:0003677; GO:0003700; GO:0005634; GO:0005654; GO:0006355; GO:0006357; GO:0007409; GO:0007411; GO:0007464; GO:0007526; GO:0008406; GO:0016199; GO:0035167; GO:0045467; GO:0045476; GO:0045893; GO:0046872; GO:0048813
g4635	GO:0000122; GO:0000976; GO:0000978; GO:0000981; GO:0001227; GO:0005634; GO:0005654; GO:0005667; GO:0005737; GO:0005739; GO:0006357; GO:0007420; GO:0007517; GO:0008270; GO:0016604; GO:0019899; GO:0032922; GO:0045662; GO:0045663; GO:0045664; GO:0045785; GO:0045893; GO:0045944; GO:0071559; GO:1904059
g5796	GO:0003964
g3043	GO:0001843; GO:0005737; GO:0005929; GO:0007227; GO:0009953; GO:0010172; GO:0021914; GO:0030991; GO:0032391; GO:0035050; GO:0035115; GO:0035720; GO:0035721; GO:0036064; GO:0042073; GO:0042733; GO:0045879; GO:0048593; GO:0048596; GO:0050680; GO:0060173; GO:0060271; GO:0060830; GO:0060831; GO:0060971; GO:0061512; GO:0072594; GO:0097546; GO:0097730; GO:1905515
g4830	GO:0003964
g5293	GO:0004622; GO:0005789; GO:0005886; GO:0006643; GO:0007272; GO:0007608; GO:0016021; GO:0016042; GO:0034236; GO:0034349; GO:0045494; GO:0046470; GO:0051402; GO:0061024; GO:0072657; GO:0102545; GO:2000480
g5521	GO:0005737; GO:0043027; GO:0043065
g903	GO:0000978; GO:0000981; GO:0005634; GO:0006355; GO:0046872
g875	GO:0005634; GO:0005694; GO:0006357; GO:0043035; GO:0046872
g8691	GO:0003964
g2618	GO:0003964; GO:0006313
g2012	GO:0003964
g1271	GO:0004175; GO:0004222; GO:0005615; GO:0005886; GO:0006508; GO:0008237; GO:0016021; GO:0016485; GO:0046692; GO:0046872
g4943	GO:0003677; GO:0005634
g1022	GO:0003964
g479	GO:0003964; GO:0006310; GO:0009036; GO:0032197; GO:0032199; GO:0046872; GO:0090305
g2905	GO:0003723; GO:0005654; GO:0005730; GO:0006364; GO:1990904
g1269	GO:0004175; GO:0004222; GO:0005615; GO:0005886; GO:0006508; GO:0008270; GO:0016020; GO:0016021; GO:0016485
g4864	GO:0000978; GO:0000981; GO:0000987; GO:0005634; GO:0006355; GO:0009409; GO:0045893; GO:0046872; GO:0050873; GO:0060612; GO:0120162; GO:0140297
g1712	GO:0005634; GO:0005737; GO:0006915; GO:0031462; GO:0043161; GO:0140627; GO:1990756; GO:2000001
g8783	GO:0004415; GO:0005634; GO:0005829; GO:0006044; GO:0006493; GO:0006516; GO:0006517; GO:0009100; GO:0016020; GO:0016231; GO:0102166; GO:0102167; GO:0102571
g2906	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g6093	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g2247	GO:0003964; GO:0006313
g3746	GO:0003964; GO:0006313
g5638	GO:0005886; GO:0005887; GO:0007156; GO:0007411; GO:0030424; GO:0042802; GO:0048812; GO:0070593; GO:0098632
g468	GO:0003712; GO:0003713; GO:0005634; GO:0006357; GO:0045893; GO:0046872; GO:0070742
g2907	GO:0003723; GO:0005654; GO:0005730; GO:0006364; GO:1990904
g5710	GO:0003964; GO:0006313
g6365	GO:0003964; GO:0006310; GO:0009036; GO:0032197; GO:0032199; GO:0046872; GO:0090305
g5184	GO:0003964; GO:0006310; GO:0009036; GO:0032197; GO:0032199; GO:0046872; GO:0090305
g4524	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g3271	GO:0000122; GO:0004725; GO:0005178; GO:0005634; GO:0005654; GO:0005783; GO:0005793; GO:0005829; GO:0005886; GO:0008285; GO:0008286; GO:0010804; GO:0010888; GO:0019901; GO:0019905; GO:0030183; GO:0030217; GO:0030218; GO:0030971; GO:0035335; GO:0042059; GO:0042532; GO:0042593; GO:0045650; GO:0045722; GO:0046627; GO:0050728; GO:0050860; GO:0050922; GO:0060334; GO:0060336; GO:0060339; GO:0061099; GO:0070104; GO:0070373; GO:0097677; GO:1902202; GO:1902206; GO:1902215; GO:1902227; GO:1902233; GO:1902237; GO:1903899; GO:2000587
g211	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g6263	GO:0005783; GO:0005789; GO:0006888; GO:0006890; GO:0007095; GO:0015031; GO:0060628; GO:0070939
g8273	GO:0003964; GO:0046872
g7850	GO:0003779; GO:0004687; GO:0005516; GO:0005524; GO:0005737; GO:0005856; GO:0030027; GO:0032154; GO:0046872
g927	GO:0003964
g8632	GO:0003964; GO:0006313
g1499	GO:0003964
g3272	GO:0000122; GO:0004725; GO:0005178; GO:0005634; GO:0005654; GO:0005783; GO:0005793; GO:0005829; GO:0005886; GO:0008285; GO:0008286; GO:0010804; GO:0010888; GO:0019901; GO:0019905; GO:0030183; GO:0030217; GO:0030218; GO:0030971; GO:0035335; GO:0042059; GO:0042532; GO:0042593; GO:0045650; GO:0045722; GO:0046627; GO:0050728; GO:0050860; GO:0050922; GO:0060334; GO:0060336; GO:0060339; GO:0061099; GO:0070104; GO:0070373; GO:0097677; GO:1902202; GO:1902206; GO:1902215; GO:1902227; GO:1902233; GO:1902237; GO:1903899; GO:2000587
g1664	GO:0017183; GO:0090560
g1090	GO:0003964; GO:0006313
g4079	GO:0000785; GO:0001955; GO:0003682; GO:0003723; GO:0005634; GO:0005654; GO:0005737; GO:0006275; GO:0007492; GO:0031965; GO:0042742; GO:0043123; GO:0045087; GO:0045787; GO:0051151; GO:1900087; GO:1900245; GO:1900246
g1724	GO:0000338; GO:0005737; GO:0006511; GO:0007281; GO:0008180; GO:0036099; GO:0048140; GO:0048142; GO:0050821
g1556	GO:0003964; GO:0006313
g7467	GO:0000781; GO:0000785; GO:0005739; GO:0006335; GO:0006336; GO:0007584; GO:0010485; GO:0016363; GO:0031509; GO:0032991; GO:0042393; GO:0043967
g8737	GO:0005887; GO:0008519; GO:0072488
g7538	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g876	GO:0000781; GO:0000976; GO:0000981; GO:0003691; GO:0005634; GO:0006357; GO:0010833; GO:0042802; GO:0043565; GO:0045893; GO:0046872
g2986	GO:0003723; GO:0006397; GO:0008380; GO:0016607; GO:0032991; GO:0034451; GO:0048024; GO:0050733
g343	GO:0000122; GO:0000977; GO:0000981; GO:0001227; GO:0005634; GO:0006357; GO:0046872
g2591	GO:0003964
g968	GO:0003723; GO:0005681; GO:0005730; GO:0006397; GO:0008380
g6472	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g3197	GO:0004114; GO:0004115; GO:0005516; GO:0005615; GO:0007165; GO:0032504; GO:0046058; GO:0046068; GO:0046872; GO:0047555; GO:0048101; GO:0060179
g6299	GO:0004674; GO:0004712; GO:0005524; GO:0006468; GO:0035556; GO:0106310
g3333	GO:0001580; GO:0004601; GO:0005509; GO:0005615; GO:0005737; GO:0006979; GO:0016323; GO:0019731; GO:0019732; GO:0020037; GO:0036393; GO:0042744; GO:0046265
g8924	GO:0003964
g2160	GO:0003964
g36	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g2262	GO:0003964; GO:0006310; GO:0009036; GO:0032197; GO:0032199; GO:0046872; GO:0090305
g2516	GO:0003964
g4035	GO:0000226; GO:0005516; GO:0005813; GO:0005819; GO:0005874; GO:0007026; GO:0007052; GO:0008017; GO:0030496; GO:0030507; GO:0031122; GO:0031175; GO:0035331; GO:0045167; GO:0051011; GO:0051298; GO:0061802; GO:0061867; GO:0072686; GO:0097575; GO:0120219
g4067	GO:0003779; GO:0004687; GO:0005516; GO:0005524; GO:0005737; GO:0005856; GO:0030027; GO:0032154; GO:0046872
g336	GO:0003677; GO:0005634; GO:0046872
g3331	GO:0003964; GO:0006313
g6301	GO:0005576; GO:0005829; GO:0016757
